Date,Ticker,Sentiment Score,Sentiment Label,Topic,Relevance Score,Stock Price
20241129,BAC,0.13406,Neutral,Economy - Monetary,0.158519,47.24717712402344
20241017,BAC,0.283455,Somewhat-Bullish,Earnings,0.94762,42.36433792114258
20241023,BAC,0.180108,Somewhat-Bullish,Retail & Wholesale,0.333333,42.10577774047852
20241014,BAC,-0.044166,Neutral,Economy - Monetary,0.310843,41.67815780639648
20241203,BAC,0.10902,Neutral,Retail & Wholesale,0.25,46.560997009277344
20241030,BAC,0.0,Neutral,Financial Markets,0.214378,42.07594680786133
20241123,BAC,0.054,Neutral,Economy - Monetary,0.158519,46.560997009277344
20241203,BAC,0.122015,Neutral,Economy - Monetary,0.158519,46.560997009277344
20241129,BAC,0.123016,Neutral,Financial Markets,0.108179,47.24717712402344
20241127,BAC,0.261299,Somewhat-Bullish,Financial Markets,0.161647,47.505741119384766
