Ticker,Sentiment Score,Sentiment Label,Published Date,Topic,Relevance Score
GS,-0.002025,Neutral,20241110T100000,Technology,0.5
GS,0.079047,Neutral,20241108T184716,Earnings,0.310843
GS,0.018064,Neutral,20241107T144627,Financial Markets,0.365926
GS,0.061018,Neutral,20241122T163100,Earnings,0.993781
GS,-0.001005,Neutral,20241112T120000,Life Sciences,0.333333
GS,0.069073,Neutral,20241105T194634,Financial Markets,0.929393
GS,0.110049,Neutral,20241105T144602,Financial Markets,0.413559
GS,-0.092541,Neutral,20241202T210500,Finance,1.0
GS,0.13228,Neutral,20241114T090700,Financial Markets,0.796627
GS,0.038039,Neutral,20241202T170025,Earnings,0.495866
GS,0.033032,Neutral,20241109T083000,Financial Markets,0.999346
GS,-0.096443,Neutral,20241030T191836,Financial Markets,0.214378
GS,-0.012028,Neutral,20241104T154524,Economy - Monetary,0.928139
GS,0.103007,Neutral,20241203T144630,Economy - Monetary,0.158519
GS,0.167051,Somewhat-Bullish,20241101T050644,Finance,1.0
GS,0.372002,Bullish,20241127T105459,Financial Markets,0.161647
GS,0.0,Neutral,20241029T201240,Financial Markets,0.266143
GS,0.146011,Neutral,20241105T030825,Finance,1.0
GS,0.019003,Neutral,20241120T171719,Financial Markets,0.962106
GS,0.008013,Neutral,20241107T014238,Economy - Monetary,0.769861
GS,0.054346,Neutral,20241123T120000,Economy - Monetary,0.451494
GS,-0.03331,Neutral,20241112T103008,Economy - Monetary,0.983605
GS,0.13259,Neutral,20241103T113000,Financial Markets,0.999819
GS,0.087982,Neutral,20241112T142700,Economy - Monetary,0.158519
GS,0.029978,Neutral,20241202T093000,Economy - Monetary,0.576289
GS,-0.014001,Neutral,20241126T174649,Financial Markets,0.459462
GS,0.085991,Neutral,20241203T132700,Life Sciences,0.5
GS,0.0,Neutral,20241118T152645,Energy & Transportation,0.25
