Date,Ticker,Sentiment Score,Sentiment Label,Topic,Relevance Score,Stock Price
20240318,ADBE,0.238088,Somewhat-Bullish,Earnings,0.818451,513.8599853515625
20240705,ADBE,0.292527,Somewhat-Bullish,Financial Markets,0.108179,578.3400268554688
20240213,ADBE,0.116563,Neutral,Earnings,0.938793,601.8900146484375
20240614,ADBE,0.228949,Somewhat-Bullish,Earnings,0.96136,525.3099975585938
20240612,ADBE,0.165132,Somewhat-Bullish,Earnings,0.999763,459.8699951171875
20240913,ADBE,0.449549,Bullish,Earnings,1.0,536.8699951171875
20241104,ADBE,0.476018,Bullish,Earnings,0.928769,481.3500061035156
20240416,ADBE,0.528004,Bullish,Technology,0.5,476.2200012207031
20240218,ADBE,-0.127745,Neutral,Technology,0.5,563.1199951171875
20240619,ADBE,0.311602,Somewhat-Bullish,Earnings,0.360215,563.1199951171875
20240819,ADBE,0.221004,Somewhat-Bullish,IPO,0.158519,563.1199951171875
20241001,ADBE,0.447533,Bullish,Retail & Wholesale,0.5,502.7999877929688
20241105,ADBE,0.45374,Bullish,Financial Markets,0.108179,486.4200134277344
20240803,ADBE,0.386625,Bullish,Earnings,0.918141,492.4599914550781
20240315,ADBE,0.350283,Bullish,Financial Markets,0.997405,492.4599914550781
20240315,ADBE,0.241051,Somewhat-Bullish,Earnings,1.0,492.4599914550781
20240314,ADBE,0.307866,Somewhat-Bullish,Retail & Wholesale,0.5,570.4500122070312
20240407,ADBE,0.134933,Neutral,Economy - Monetary,0.158519,627.9099731445312
20240201,ADBE,0.449745,Bullish,Earnings,0.961735,627.9099731445312
20240315,ADBE,0.182524,Somewhat-Bullish,Technology,0.5,492.4599914550781
20240913,ADBE,0.431699,Bullish,Retail & Wholesale,0.333333,536.8699951171875
20240315,ADBE,0.018028,Neutral,Life Sciences,0.25,492.4599914550781
20240822,ADBE,0.578086,Bullish,Financial Markets,0.999993,557.4400024414062
20240226,ADBE,0.337085,Somewhat-Bullish,Retail & Wholesale,0.333333,560.47998046875
20240913,ADBE,0.132293,Neutral,Financial Markets,0.98396,536.8699951171875
20241004,ADBE,0.331809,Somewhat-Bullish,Technology,1.0,507.2200012207031
20240605,ADBE,0.184781,Somewhat-Bullish,Retail & Wholesale,0.5,455.7999877929688
20240315,ADBE,0.095143,Neutral,Life Sciences,0.2,492.4599914550781
20240314,ADBE,0.218976,Somewhat-Bullish,Earnings,0.999997,570.4500122070312
20240613,ADBE,0.143992,Neutral,Earnings,0.999997,458.739990234375
20241121,ADBE,0.287545,Somewhat-Bullish,Life Sciences,0.333333,504.4400024414063
20240912,ADBE,0.218171,Somewhat-Bullish,Earnings,0.999997,586.5499877929688
20240326,ADBE,0.016637,Neutral,Earnings,0.310843,507.6000061035156
20240308,ADBE,-0.036098,Neutral,Technology,0.25,551.6900024414062
20241120,ADBE,0.342867,Somewhat-Bullish,Life Sciences,0.333333,499.5
20240613,ADBE,0.526617,Bullish,Retail & Wholesale,0.333333,458.739990234375
20240919,ADBE,0.056885,Neutral,Retail & Wholesale,0.5,526.4400024414062
20240820,ADBE,0.246238,Somewhat-Bullish,Technology,1.0,562.25
20240402,ADBE,0.245928,Somewhat-Bullish,Retail & Wholesale,0.5,499.2099914550781
20240621,ADBE,0.267027,Somewhat-Bullish,Retail & Wholesale,0.25,533.4400024414062
20240829,ADBE,0.317445,Somewhat-Bullish,IPO,0.576289,569.6300048828125
20240927,ADBE,0.534241,Bullish,Earnings,0.999894,515.47998046875
20240912,ADBE,0.341663,Somewhat-Bullish,Life Sciences,0.25,586.5499877929688
20240430,ADBE,0.438842,Bullish,Earnings,1.0,462.8299865722656
20240308,ADBE,0.028081,Neutral,Financial Markets,0.990999,551.6900024414062
20240227,ADBE,0.303916,Somewhat-Bullish,Earnings,0.997845,552.489990234375
20240718,ADBE,0.19766,Somewhat-Bullish,Earnings,0.890401,556.8499755859375
20240129,ADBE,0.167426,Somewhat-Bullish,Earnings,0.890401,630.22998046875
20240404,ADBE,0.173369,Somewhat-Bullish,Life Sciences,0.25,487.1099853515625
20240301,ADBE,0.022853,Neutral,Earnings,0.962106,570.9299926757812
20240329,ADBE,0.488363,Bullish,Earnings,0.99737,448.3699951171875
20240604,ADBE,0.202113,Somewhat-Bullish,Earnings,0.890401,448.3699951171875
20240227,ADBE,0.230666,Somewhat-Bullish,Earnings,0.938238,552.489990234375
20241122,ADBE,0.164067,Somewhat-Bullish,Earnings,0.890401,512.1500244140625
20241028,ADBE,0.20091,Somewhat-Bullish,Earnings,0.938238,481.0400085449219
20241010,ADBE,0.229982,Somewhat-Bullish,Earnings,0.938238,503.5700073242188
20240916,ADBE,0.229982,Somewhat-Bullish,Earnings,0.938238,521.5
20240814,ADBE,0.197751,Somewhat-Bullish,Earnings,0.938238,539.7899780273438
20240314,ADBE,0.229301,Somewhat-Bullish,Earnings,0.938238,570.4500122070312
20240906,ADBE,0.223902,Somewhat-Bullish,Earnings,0.9545,563.4099731445312
20240418,ADBE,0.165663,Somewhat-Bullish,Earnings,0.890401,473.1799926757813
20241118,ADBE,0.388571,Bullish,Life Sciences,0.25,499.510009765625
20240506,ADBE,0.20001,Somewhat-Bullish,Earnings,0.890401,493.5899963378906
20240421,ADBE,0.33955,Somewhat-Bullish,Life Sciences,0.333333,499.6099853515625
20241119,ADBE,0.312376,Somewhat-Bullish,Life Sciences,0.25,499.6099853515625
20240301,ADBE,0.348423,Somewhat-Bullish,Technology,1.0,570.9299926757812
20240622,ADBE,0.196271,Somewhat-Bullish,Financial Markets,0.980922,459.9400024414063
20240610,ADBE,0.23634,Somewhat-Bullish,Earnings,0.999999,459.9400024414063
20240326,ADBE,0.239658,Somewhat-Bullish,Earnings,0.839681,507.6000061035156
20240229,ADBE,0.02194,Neutral,Earnings,0.99676,560.280029296875
20240126,ADBE,-0.076585,Neutral,Earnings,0.682689,613.9299926757812
20241101,ADBE,0.433855,Bullish,Earnings,0.998663,482.7999877929688
20241118,ADBE,0.369753,Bullish,Life Sciences,0.25,499.510009765625
20240717,ADBE,0.298146,Somewhat-Bullish,Retail & Wholesale,0.5,563.0900268554688
20241206,ADBE,0.128146,Neutral,Earnings,1.0,552.9600219726562
20240315,ADBE,0.057257,Neutral,Financial Markets,0.214378,492.4599914550781
20240723,ADBE,0.291117,Somewhat-Bullish,Earnings,0.997845,546.010009765625
20240202,ADBE,0.289966,Somewhat-Bullish,Earnings,0.997845,634.760009765625
20241125,ADBE,0.302437,Somewhat-Bullish,Earnings,0.998917,518.72998046875
20240920,ADBE,0.11299,Neutral,Retail & Wholesale,0.5,522.2999877929688
20240909,ADBE,0.243075,Somewhat-Bullish,Earnings,1.0,569.8800048828125
20240712,ADBE,0.285517,Somewhat-Bullish,Earnings,0.998917,559.0499877929688
20240610,ADBE,0.42064,Bullish,Financial Markets,0.779048,459.9400024414063
20241011,ADBE,0.281677,Somewhat-Bullish,Financial Markets,0.684621,495.4200134277344
20240718,ADBE,0.050539,Neutral,Earnings,0.108179,556.8499755859375
